"TermId","TermType","TermLabel","TermSubProperty"
"http://webprotege.stanford.edu/R6WWeyJCXIB6IScXSd89ll",Class,"wood","http://webprotege.stanford.edu/RMBonEYY4AMewgKL5sqfBy"
"http://webprotege.stanford.edu/R6ZUbEB9GWOJPgi6iZUcNP",Class,"geocaching","http://webprotege.stanford.edu/RC21JFeYyn8J3y0ylVVjohY"
"http://webprotege.stanford.edu/R6afcZdAA3Mrlwn1y1SrIo",Class,"Ciliophora (ciliates)","http://webprotege.stanford.edu/RDzdR4a5LQU8XGeBJOky3eH"
"http://webprotege.stanford.edu/R6cAIZRI06E2cr02BAgZYr",Class,"South","http://webprotege.stanford.edu/RDRCZ5ckcauqQPpNPuVjY3a"
"http://webprotege.stanford.edu/R6coHNGiZpWZmHKzdLV6p2",Class,"Radical versus Traditional","http://webprotege.stanford.edu/R8YU1BvrBXGP67ID2CGmvaG"
"http://webprotege.stanford.edu/R6csj65oWHsCYYGn9YUBG9",Class,"Carboxylic acids, fatty acids (including carboxyls)","http://webprotege.stanford.edu/RDjzWtL1gFIFRnFmsEE6vxh"
"http://webprotege.stanford.edu/R6dQy6QeBhDRV7xahs2PQv",Class,"defensive structures such as forts","http://webprotege.stanford.edu/RDs74ROZPYG77lTwZii8PGb"
"http://webprotege.stanford.edu/R6jp1dZqzqfVHqo8XnOW17",Class,"Turbidite","http://webprotege.stanford.edu/R9VQ2HiGYsKfj0U9dop2sIe"
"http://webprotege.stanford.edu/R6sf5UcXRc5FFujSm3Xtu2",Class,"Kastanozems","http://webprotege.stanford.edu/RTk84xxMhSRvDyATr5ejdv"
"http://webprotege.stanford.edu/R6uwVWuRAtuQRKElsgfDwZ",Class,"Baryton","http://webprotege.stanford.edu/RB7IwS2mlmadL6AhPTk5mm5"
"http://webprotege.stanford.edu/R6vBRw1ZgRTuR0wYPLWMlG",Class,"Clappers","http://webprotege.stanford.edu/RRYz6rZk0hS5VRfXp79pFJ"
"http://webprotege.stanford.edu/R709BFOYDDE9k9eUQGAWxxH",Class,"Middle class","http://webprotege.stanford.edu/R9hnuIoEl5DbgvjcvCCqrSm"
"http://webprotege.stanford.edu/R70Ayw5gou4fb1bnmnCfGB5",Class,"species","http://webprotege.stanford.edu/R9a6mfWUwapXi78ER9qgQvd"
"http://webprotege.stanford.edu/R70GjfiotHdRAlElqJ34sjw",Class,"alphorn","http://webprotege.stanford.edu/RqGTavpCQ4t2RlhLXEJohF"
"http://webprotege.stanford.edu/R70IrJk3ge7F1OAtG7Dc8cu",Class,"Theories of a philosophical nature","http://webprotege.stanford.edu/RBczEG8Jlv6Db1UZUrSSMEB"
"http://webprotege.stanford.edu/R70UKaCfqrQvwsVOeyRyQsb",Class,"English horn","http://webprotege.stanford.edu/R81iZJX04fYIvLtVBPIOkSe"
"http://webprotege.stanford.edu/R70ie0KJUxFUOmWzmJtBnvl",Class,"bracelets","http://webprotege.stanford.edu/RZh7fhwULJljbTu7mHMeiP"
"http://webprotege.stanford.edu/R70zuv3sMznujr3lgbJ8qg",Class,"Attitudes toward violence","http://webprotege.stanford.edu/RyNEJDVfmPOx71C6iAAKGd"
"http://webprotege.stanford.edu/R71561heBPRxrhxrP5hOQDy",Class,"Anxiety","http://webprotege.stanford.edu/RH3s2lrHwokCNfi9oBkszn"
"http://webprotege.stanford.edu/R71Y9tpI7dMFqKtI6JYb4qI",Class,"Numbers","http://webprotege.stanford.edu/RCBi2Zghl6fCinMfOpLawFs","http://webprotege.stanford.edu/RKGd7QJBtEGTCFELmaxFSL"
"http://webprotege.stanford.edu/R71gSRPJBOiegizp1r81AF1",Class,"Colascione","http://webprotege.stanford.edu/RieDHUhxLbyKm5t194XzNi"
"http://webprotege.stanford.edu/R71yIKdLwxgS7GwFcTjdqiB",Class,"Alkali Metals (Lithium, Sodium, Potassium, Rubidium, Cesium, Francium)","http://webprotege.stanford.edu/RIklJyvG3RaZUZpzG2ayV4"
"http://webprotege.stanford.edu/R724fbqf5o8lXGfgGofMfQn",Class,"Composure","http://webprotege.stanford.edu/R9iNhsmB84cB53ch9UpcTcd"
"http://webprotege.stanford.edu/R72AVwsOTbBE1mRjKxKHCWm",Class,"Imports","http://webprotege.stanford.edu/RCOp28CEcnGuOEIayJ0pQ4U"
"http://webprotege.stanford.edu/R72id3a6YJIHl6mLcZWjMsO",Class,"Jewish","http://webprotege.stanford.edu/RCVBvljAhxXF79fi8oDdrKQ"
"http://webprotege.stanford.edu/R733Q0flBQUlGKks5AqcYC3",Class,"Dialects","http://webprotege.stanford.edu/RIWEDUNXjx0g9p9GPCXjOI"
"http://webprotege.stanford.edu/R734UxEKTFqWD3cz0aOhCoI",Class,"Short-necked lute","http://webprotege.stanford.edu/R8SJs7iYGUdEvOlMUEaAVGM"
"http://webprotege.stanford.edu/R737zF0pacLHogpZH3u782U",Class,"Seasonal [w winter; s spring; m summer; a autumn)","http://webprotege.stanford.edu/RBLdcYx2ucfL75xxbKcxfTb"
"http://webprotege.stanford.edu/R739NJh5N4oI2MGXhrrzgIB",Class,"Local Organizations","http://webprotege.stanford.edu/R8MyqUMzqMMWYfAF1vzhFlL"
"http://webprotege.stanford.edu/R73UClDTLNgHgj628HzEO38",Class,"mambo","http://webprotege.stanford.edu/R8qYatMQiyDngYOJTBdEojr"
"http://webprotege.stanford.edu/R73fPd6XcEn5dXBxB7G9g2O",Class,"Precision","http://webprotege.stanford.edu/RCkJfH2u0wWefl4NDY97625"
"http://webprotege.stanford.edu/R73q3GFYmFuwlXB0IRtbXmm",Class,"closed tube","http://webprotege.stanford.edu/R7ICxIqfiIBa3X2zXaVJxZQ"
"http://webprotege.stanford.edu/R74AkwH3uMKfgSfN5Zb5Mhk",Class,"Ethereal","http://webprotege.stanford.edu/RBDZVkObKZuGYT1aZUxBGaP"
"http://webprotege.stanford.edu/R74brWGg00dKFGyBhmXYkUg",Class,"Essexite","http://webprotege.stanford.edu/RB4KPq6ezB5egCXUBpf5NTH"
"http://webprotege.stanford.edu/R74hmesIWbA2u6BQ2Lz0amQ",Class,"Lira da Braccio","http://webprotege.stanford.edu/RB7IwS2mlmadL6AhPTk5mm5"
"http://webprotege.stanford.edu/R74o3vUnpfAqUMEXiSc2Ehm",Class,"Quartic","http://webprotege.stanford.edu/RWrdaF0MClROqOu3b8wdFN"
"http://webprotege.stanford.edu/R74qnC7aMAEMfl6uE7xY9k3",Class,"Rural areas","http://webprotege.stanford.edu/R8UhGJdcV4YEvH5FO3OUzVB"
"http://webprotege.stanford.edu/R74vNBXCtuCOHPXLiugGdTC",Class,"Actinobacteria","http://webprotege.stanford.edu/R99DsZlHpMlgAGgZkzNtZZB"
"http://webprotege.stanford.edu/R74zaPuG8eDOyD92EGoSqSC",Class,"Fields or Disciplines","http://webprotege.stanford.edu/RDqE5x22Ye96BYHrdnqcwwx"
"http://webprotege.stanford.edu/R750PiDhuhVCxbl8XadLrbd",Class,"Data collection","http://webprotege.stanford.edu/Rcamqta4gbA1g33xHMULo5"
"http://webprotege.stanford.edu/R75AQmOr2aIiByRwEDbTqbj",Class,"crosswords","http://webprotege.stanford.edu/R7y60zZ1RAQoTQaJrIvJEee"
"http://webprotege.stanford.edu/R75GjkCg3cfnVF0xQBBtxl7",Class,"Particular works","http://webprotege.stanford.edu/R9TdvsVt3V4CUX2gX2Q6jFz"
"http://webprotege.stanford.edu/R75OH1dSh7sHe5sXGohcUS",Class,"genres","http://webprotege.stanford.edu/R76aWnukucd5EGV8oXK4i6G"
"http://webprotege.stanford.edu/R75YDJMAvADApXW6b9B5xny",Class,"granular [beaded, studded?]","http://webprotege.stanford.edu/R8Qz6CtHnAbHeEfx6RH7rjs"
"http://webprotege.stanford.edu/R75eH4LDhuQd6cs6lhEF5o3",Class,"Intuition-based","http://webprotege.stanford.edu/RyhkBU2ZipMgJkR0RhEJpG"
"http://webprotege.stanford.edu/R75emDQ3JGYY7Ee3cFuYY27",Class,"Ukelele","http://webprotege.stanford.edu/RB1xswT0eA1WE4UhDeRM7cz"
"http://webprotege.stanford.edu/R75g9RmEdXKdMRWC6Bujgz2",Class,"Randomized","http://webprotege.stanford.edu/R9QIR4zpja2oWKF7Wd0mcLW"
"http://webprotege.stanford.edu/R75vlmqTQzNra4CNWRK4G6b",Class,"Loudness","http://webprotege.stanford.edu/R9PVmfzzM24UXOJuhq215k2"
"http://webprotege.stanford.edu/R76C2swKTtz03bZpDAAy3fW",Class,"Forests","http://webprotege.stanford.edu/R8ID7GR7dzOY2eXZdFdqP4C"
"http://webprotege.stanford.edu/R76ErcZ5NdDU9fTLBJAcuSF",Class,"Rings","http://webprotege.stanford.edu/RczoA6XpVjXNURpXrRpAdl"
"http://webprotege.stanford.edu/R76aFaGrN0QMmS4beX2STb1",Class,"Rocks","http://www.w3.org/2002/07/owl#Thing"
"http://webprotege.stanford.edu/R76aWnukucd5EGV8oXK4i6G",Class,"Music","http://webprotege.stanford.edu/R9zXEdSagPM7Wm0l6v6F49f","http://webprotege.stanford.edu/RCBi2Zghl6fCinMfOpLawFs"
"http://webprotege.stanford.edu/R76s24nD3kPWPL5vAqzO8H7",Class,"Unemployment","http://webprotege.stanford.edu/R8DbdIEg142JWMQslW0mTMm"
"http://webprotege.stanford.edu/R778hjVWc01NqQ41VCjYCbw",Class,"Spirals","http://webprotege.stanford.edu/R9CyB3zsLoljyatkGbGKTaO"
"http://webprotege.stanford.edu/R77E1TRw2meyvUCjbjOhtiB",Class,"Fairy Tales","http://webprotege.stanford.edu/R9KfgpuYarirB84aoHeu1Nv"
"http://webprotege.stanford.edu/R77Hc1r821nSBBtE4WZLF2Z",Class,"Kite (2 pairs of sides same length),","http://webprotege.stanford.edu/R8cdaGF1IdTrhnBaWBPDL7d"
"http://webprotege.stanford.edu/R77KWcHYWTwxqz5rO0cHych",Class,"Physical abilities","http://webprotege.stanford.edu/RdhxM8nxwXbfw1IY8dXTVg"
"http://webprotege.stanford.edu/R78EZIp1CTN5r2awvztYNFQ",Class,"Hollow ring rattles","http://webprotege.stanford.edu/R9QlNiCc0HuObr4rzAZJZ08"
"http://webprotege.stanford.edu/R798Q9OT6FZGvuFwdjf4i6G",Class,"Curves of variable genus","http://webprotege.stanford.edu/R7rlROvwAItllgEur4QjzTv"
"http://webprotege.stanford.edu/R79A2rVppj5rzZMZQwmq9iM",Class,"Acts","http://webprotege.stanford.edu/R79Xbsc0B0oTnRD4LnuzZkT","http://webprotege.stanford.edu/R7MvJSUVGLdH3wU9GG8DyGZ","http://webprotege.stanford.edu/R8RcdSetllBt92nx4nNwd3w","http://webprotege.stanford.edu/R8cUdUDVzrQRye5nEvOt5hA"
"http://webprotege.stanford.edu/R79GdmThfoLXNWyoPz7hTMj",Class,"Chrysiogenetes","http://webprotege.stanford.edu/R99DsZlHpMlgAGgZkzNtZZB"
"http://webprotege.stanford.edu/R79TDomDCpNIOJWiN9T1T2x",Class,"Three-dimensional curves","http://webprotege.stanford.edu/RDA8g7Ekt9Xq9F9XD7VFWyh"
"http://webprotege.stanford.edu/R79Xbsc0B0oTnRD4LnuzZkT",Class,"Non-intentional individual","http://webprotege.stanford.edu/RBczEG8Jlv6Db1UZUrSSMEB"
"http://webprotege.stanford.edu/R79ZTvTrNCvjK5U78Nyd7Ju",Class,"Alkali feldspar granite","http://webprotege.stanford.edu/RB4KPq6ezB5egCXUBpf5NTH"
"http://webprotege.stanford.edu/R7A3uiqUFqX95U863r5rhSL",Class,"Environmental","http://webprotege.stanford.edu/R9eFkiZNzILxFAtXx0qVBAY"
"http://webprotege.stanford.edu/R7A7lxI4m1G26ACLzZteXBj",Class,"Walls","http://webprotege.stanford.edu/RDnShUJ3stF3MkxwhMQqHef"
"http://webprotege.stanford.edu/R7A9I8OnHu8e1AxpJGzlLq8",Class,"Slapstick","http://webprotege.stanford.edu/R6vBRw1ZgRTuR0wYPLWMlG"
"http://webprotege.stanford.edu/R7AXRBGyPDxWEeZ0bdmog1b",Class,"Weights","http://webprotege.stanford.edu/R9eAHUQ3BdbhwtOK6FlaB1U"
"http://webprotege.stanford.edu/R7AiOE6KP7V5IlgddDySqR3",Class,"Beach","http://webprotege.stanford.edu/RDEEmK66fv4EskEWbocHjI6"
"http://webprotege.stanford.edu/R7An7FF6oAXOIPpRsRiY4VN",Class,"Open format","http://webprotege.stanford.edu/RBvJ4kZnFoPEiqrSpRQSy71"
"http://webprotege.stanford.edu/R7D3tYE9r7ErtcSbslEczv",Class,"Other dances","http://webprotege.stanford.edu/R8V9pHDUTUJOj8BPAw41loh"
"http://webprotege.stanford.edu/R7Hstqgcun6nRW8NNUkrXJM",Class,"Attitudes toward marriage","http://webprotege.stanford.edu/RCT4RngnNgxRzXRKKthoAX5"
"http://webprotege.stanford.edu/R7ICxIqfiIBa3X2zXaVJxZQ",Class,"flutes","http://webprotege.stanford.edu/R8ufPZXAQWeyemcCPbHJGmp"
"http://webprotege.stanford.edu/R7IUSOxMMuWWgejsnb5S1db",Class,"Tissues","http://webprotege.stanford.edu/R8OC2ARIbKoC0or0fKUAd15","http://webprotege.stanford.edu/RjW9EPHZ8U2jm5JyPdAWC8"
"http://webprotege.stanford.edu/R7IVtL4c38PWnbXLBh8TmFo",Class,"National Laws","http://webprotege.stanford.edu/Rvq66YUDFzvzDUI2vACUy2"
"http://webprotege.stanford.edu/R7IZhV9yz1DtlktrWBur72G",Class,"string drum","http://webprotege.stanford.edu/RgUbF1DiYZCzQQQ1ZtTlBZ"
"http://webprotege.stanford.edu/R7IaLsUMm5pGDHypNWt6kX6",Class,"Politics","http://www.w3.org/2002/07/owl#Thing"
"http://webprotege.stanford.edu/R7If4QLT1Kykkd7LJhCtFlE",Class,"Questions [Issues?]","http://webprotege.stanford.edu/RCBi2Zghl6fCinMfOpLawFs"
"http://webprotege.stanford.edu/R7JBQzvBJKErY3IChvmxQRn",Class,"Consumption","http://webprotege.stanford.edu/RCOp28CEcnGuOEIayJ0pQ4U"
"http://webprotege.stanford.edu/R7JCMJP1qlYSfr5JiGMJi8",Class,"Enharmonic piano","http://webprotege.stanford.edu/RoqW6n9Prqlyzvr9e52dtt"
"http://webprotege.stanford.edu/R7JTIUNsno4HNGJdr3H93bg",Class,"Greywacke","http://webprotege.stanford.edu/R9VQ2HiGYsKfj0U9dop2sIe"
"http://webprotege.stanford.edu/R7JV6rg4TOEcYGhcRJdgfFj",Class,"Content analysis","http://webprotege.stanford.edu/RBpkUR5M4PUk86kI75YBsI"
"http://webprotege.stanford.edu/R7JcEcPHedn47B6zLtkU5FV",Class,"Regulations","http://webprotege.stanford.edu/RCJCeQrcQWNOzucUzqYKmiu"
"http://webprotege.stanford.edu/R7Jd8E7jUuHRF4EIElPL3j0",Class,"Effective Important Significant","http://webprotege.stanford.edu/R7jbnnZU5YDb4pESw89re4E"
"http://webprotege.stanford.edu/R7JdEigDRYwk3Cct3POIyG7",Class,"spiral galaxies, disk galaxies","http://webprotege.stanford.edu/Ryk59p0D1hsKmX4BNucEph"
"http://webprotege.stanford.edu/R7JiQGUqIiY7ETKHJ3b6usX",Class,"heptagon","http://webprotege.stanford.edu/R8cdaGF1IdTrhnBaWBPDL7d"
"http://webprotege.stanford.edu/R7Jlg3FEVUaVxaAv1tfzo4d",Class,"Seniors","http://webprotege.stanford.edu/RJkcgUxuGaqStCbfv2YdkQ"
"http://webprotege.stanford.edu/R7JnOdu51HCpwqfI4YbZtUj",Class,"Intelligences","http://webprotege.stanford.edu/RdhxM8nxwXbfw1IY8dXTVg"
"http://webprotege.stanford.edu/R7Jq5cDysejVoVHyMguhcFV",Class,"Forms attitudes intuitively","http://webprotege.stanford.edu/RBVpYlnCfRPIbMgUGlZw3Ze","http://webprotege.stanford.edu/RSF72h5Hay04qFbVhxVQFr","http://webprotege.stanford.edu/RXYcxibLIQ2DugitoLy1FT"
"http://webprotege.stanford.edu/R7K6jdnHqaPR9WJPGYJ3fj9",Class,"Roma","http://webprotege.stanford.edu/RCVBvljAhxXF79fi8oDdrKQ"
"http://webprotege.stanford.edu/R7KBNwPYwqSiBLaIVIZGe6q",Class,"Natural Sciences","http://webprotege.stanford.edu/R74zaPuG8eDOyD92EGoSqSC"
"http://webprotege.stanford.edu/R7KOOWftZBJSne0qX4Ds3gp",Class,"Reacts but no clear decision-making","http://webprotege.stanford.edu/RBVpYlnCfRPIbMgUGlZw3Ze","http://webprotege.stanford.edu/RSF72h5Hay04qFbVhxVQFr","http://webprotege.stanford.edu/RXYcxibLIQ2DugitoLy1FT"
"http://webprotege.stanford.edu/R7KTGBMO12RS9bkZrWbyHwH",Class,"ascomycetes,","http://webprotege.stanford.edu/RCwIBonNDzYa1eUJx5hoYpQ"
"http://webprotege.stanford.edu/R7KTGMAedNznr7OAF1t9Tfm",Class,"surfing","http://webprotege.stanford.edu/RC21JFeYyn8J3y0ylVVjohY"
"http://webprotege.stanford.edu/R7KWAS2bZcqxWBvLQIdT99X",Class,"Friction sticks","http://webprotege.stanford.edu/R4xcAbtOUqFaiTPXXziZVn"
"http://webprotege.stanford.edu/R7KYVBGl8GSzCNzxeWW8hvx",Class,"Millennium [As with century]","http://webprotege.stanford.edu/RBLdcYx2ucfL75xxbKcxfTb"
"http://webprotege.stanford.edu/R7KdMw6BW7AytJktJ3SsLRO",Class,"Dulce Melos","http://webprotege.stanford.edu/Rwvx6hOuTklrBjWUBWjM50"
"http://webprotege.stanford.edu/R7KrZY5MouncIsvUwufUn0z",Class,"Tenor drum","http://webprotege.stanford.edu/RgvpqXfRD1rgp0NitnM2jm"
"http://webprotege.stanford.edu/R7KvOCRPKXZx922eDOrcWHv",Class,"Righteousness","http://webprotege.stanford.edu/RyNEJDVfmPOx71C6iAAKGd"
"http://webprotege.stanford.edu/R7L2lHPCpUv9g0VoPlpyM4E",Class,"column [irregular cylinder]","http://webprotege.stanford.edu/R8Qz6CtHnAbHeEfx6RH7rjs"
"http://webprotege.stanford.edu/R7L4iQQlBif0hfEonTKZnm6",Class,"Jupiter","http://webprotege.stanford.edu/R7hhafMKcrTzje6WmURjBhl"
"http://webprotege.stanford.edu/R7L7bDtGa6MpIKqhkjv4OxG",Class,"Assertive","http://webprotege.stanford.edu/Rt73B8wcDoap8u3KIM3XmX"
"http://webprotege.stanford.edu/R7L8SFBxVLg8VPpIVLh9eQL",Class,"Kind","http://webprotege.stanford.edu/R7PJIL0fyIr3zfXQZKY3ly"
"http://webprotege.stanford.edu/R7LD1JKHQMDGCSoPFZ2mWCm",Class,"Criticism","http://webprotege.stanford.edu/RvbMFnb9iyZj3Uw6msdABl"
"http://webprotege.stanford.edu/R7LUsM37t1De2hQPdjN9Jh1",Class,"Inside or intra-, versus outside or inter-,","http://webprotege.stanford.edu/RDRCZ5ckcauqQPpNPuVjY3a"
"http://webprotege.stanford.edu/R7LtV5N7pJigZGhrz8Eq4v5",Class,"Ground drums","http://webprotege.stanford.edu/RCAvL01OKx2dlwZ3kVK7evK"
"http://webprotege.stanford.edu/R7M22iGoO72qaQIKtW0xV5Y",Class,"Flugelhorn","http://webprotege.stanford.edu/RqGTavpCQ4t2RlhLXEJohF"
"http://webprotege.stanford.edu/R7M8Dyt7KvrNyQwpu5haEuh",Class,"Guage Bosons","http://webprotege.stanford.edu/RBYOYmPsCnMdY5bVkz9hc3a"
"http://webprotege.stanford.edu/R7MPW7VIbWU3eDSyhSqnVuE",Class,"Coniferophyta (Conifers)","http://webprotege.stanford.edu/RDjmsUlSNbse7X6iiwUqQQE"
"http://webprotege.stanford.edu/R7MXHuNMwpyhUkbYDin7Dp",Class,"Phrases","http://webprotege.stanford.edu/RCBi2Zghl6fCinMfOpLawFs"
"http://webprotege.stanford.edu/R7MeswenxltjXStYO4FPigl",Class,"Twisted","http://webprotege.stanford.edu/RBnzAZIgiiAY8fx8RP7YceQ"
"http://webprotege.stanford.edu/R7MjyzuBLelaf2f6OOYWMNe",Class,"Literature","http://webprotege.stanford.edu/R8kyUKSb4dCjQhigvbPoMJc"
"http://webprotege.stanford.edu/R7MnEa67Zc54EWYuPgIJ1UI",Class,"Claves","http://webprotege.stanford.edu/R6vBRw1ZgRTuR0wYPLWMlG"
"http://webprotege.stanford.edu/R7MnJ8h5G4tOxjGKLG7bWHg",Class,"Moulded","http://webprotege.stanford.edu/RJxNvkZVzdZKuTzM41wsIa"
"http://webprotege.stanford.edu/R7Mogpiu53d90cwRyLG5rNE",Class,"Arctic","http://webprotege.stanford.edu/RBVPiwKizEbOfiiOA2HVqcH"
"http://webprotege.stanford.edu/R7MvJSUVGLdH3wU9GG8DyGZ",Class,"Type of agent not specified","http://webprotege.stanford.edu/RBczEG8Jlv6Db1UZUrSSMEB"
"http://webprotege.stanford.edu/R7N3vGM8KLtlpu495RhjaFu",Class,"Hinged","http://webprotege.stanford.edu/RBnzAZIgiiAY8fx8RP7YceQ"
"http://webprotege.stanford.edu/R7NDlaGD2AZ7PYYBWC0Jejc",Class,"Comets, meteoroids, meteors, meteorites","http://webprotege.stanford.edu/R8Lh6N0DkLJGaVJSaOWj9Kl"
"http://webprotege.stanford.edu/R7NJqBGZhruQfbApTzpSRlq",Class,"recreational facilities","http://webprotege.stanford.edu/RBJhvUqYkf4Ywqy4BGVghYA"
"http://webprotege.stanford.edu/R7NOZLHaF7bDdTb7MMoECzG",Class,"Complex Biological Compounds","http://webprotege.stanford.edu/R8OC2ARIbKoC0or0fKUAd15"
"http://webprotege.stanford.edu/R7NPLyRcvEoJxvhnke8Pedg",Class,"Strange Quarks","http://webprotege.stanford.edu/RsHIU1lgQ39I3kDbedMxiZ"
"http://webprotege.stanford.edu/R7Ne4FPkv9X7oL3y95TdGix",Class,"Islam","http://webprotege.stanford.edu/RDPP6N0kLrzkQlVxBFE9BC6"
"http://webprotege.stanford.edu/R7NhMXmJU2PMMaZsx0AcEDz",Class,"Forms","http://webprotege.stanford.edu/RCJCeQrcQWNOzucUzqYKmiu"
"http://webprotege.stanford.edu/R7Ni7KCC9zpKjl2dQFHPPzS",Class,"water drums","http://webprotege.stanford.edu/R0GbkaIj6xgnjnOk3Gz99x"
"http://webprotege.stanford.edu/R7Nn7NC5xBwg5n2fX5kbeJT",Class,"Bell lyre","http://webprotege.stanford.edu/RNfbusA9us7JnTMb46NMHG"
"http://webprotege.stanford.edu/R7NrFaNS93bDAKpZwwP4uGV",Class,"White collar","http://webprotege.stanford.edu/Rd0917nIcyQYjxJmN4eF83"
"http://webprotege.stanford.edu/R7NythLrzdxx5D8pwEGWTgK",Class,"Mirliton","http://webprotege.stanford.edu/RrYOOj83Yx3lLLpyH5F3yK"
"http://webprotege.stanford.edu/R7O0g2kmnBOp1qSTko9LNJ2",Class,"Musical bows","http://webprotege.stanford.edu/RCabB50fgsQvxWj0Dob6FUb"
"http://webprotege.stanford.edu/R7OHwwyyDgxSrNXNLTe7DV0",Class,"Architects","http://webprotege.stanford.edu/RIJSkQJfhrF1mxlAobo3Ba"
"http://webprotege.stanford.edu/R7OrEFO6zu5HMiWaK3oB5Y9",Class,"marble","http://webprotege.stanford.edu/RDVzYPYMqHAsoS7XoLTq14j"
"http://webprotege.stanford.edu/R7P9MJQS8CW9nN8xruroL8V",Class,"Cultural Expressions","http://webprotege.stanford.edu/RpulTq9VaW7AZLi4uyzxFa"
"http://webprotege.stanford.edu/R7PGLCJeex9XbHfMrA0v9Iv",Class,"homeotherapy","http://webprotege.stanford.edu/RSa9vaK7hAiOe2VUgU6g56"
"http://webprotege.stanford.edu/R7PJIL0fyIr3zfXQZKY3ly",Class,"Affection","http://webprotege.stanford.edu/RDHmfmJ3HqdsvB1ky6CyiTr"
"http://webprotege.stanford.edu/R7PKUgacfCKxTx4DLLvimvB",Class,"Virtue-based","http://webprotege.stanford.edu/RyhkBU2ZipMgJkR0RhEJpG"
"http://webprotege.stanford.edu/R7PLeawBwQbfcTi2tB0hCUY",Class,"Fog/haze","http://webprotege.stanford.edu/R8oCeNYXq5R65kbIMjsKq0S"
"http://webprotege.stanford.edu/R7POoNWo51VZZaDO1LvT5xf",Class,"Crwth","http://webprotege.stanford.edu/R8YCCPcI23L7aHuXudSm7xl"
"http://webprotege.stanford.edu/R7PaT9YrFcpQEDfDgaMgIYF",Class,"Self-pity (not)","http://webprotege.stanford.edu/R9iNhsmB84cB53ch9UpcTcd"
"http://webprotege.stanford.edu/R7PdMODOwTwlauwyCV5bVlR",Class,"Demons, devils","http://webprotege.stanford.edu/RCPYb2RIMcjAte4rCeG40Vv"
"http://webprotege.stanford.edu/R7Pg3ykV2SYYm3n5nGlPp4i",Class,"Regional Organizations","http://webprotege.stanford.edu/R8MyqUMzqMMWYfAF1vzhFlL"
"http://webprotege.stanford.edu/R7Q78ncmUtIw5T1LbeQFYTS",Class,"Ratchet","http://webprotege.stanford.edu/R9OU0h7ms0Y1PcyrzwPZkQM"
"http://webprotege.stanford.edu/R7QF6wpINmKC7V0BcAjwPC7",Class,"Solonchaks","http://webprotege.stanford.edu/RmfAjZTpKdmQ14TKmkwIYR"
"http://webprotege.stanford.edu/R7QMziUcFaC3X85C3PAwD1L",Class,"hexagon","http://webprotege.stanford.edu/R8cdaGF1IdTrhnBaWBPDL7d"
"http://webprotege.stanford.edu/R7QSJHRBiaHRyuvQmtqCIn",Class,"positive","http://webprotege.stanford.edu/RCLqeWtQ60Bvo0v5UEwMUiV"
"http://webprotege.stanford.edu/R7QWr6CViY92naAZaSgQK6i",Class,"Intense or deep","http://webprotege.stanford.edu/RBDZVkObKZuGYT1aZUxBGaP"
"http://webprotege.stanford.edu/R7QfdoOEsmeIXh3BsWw47v",Class,"Natural qualities","http://webprotege.stanford.edu/RpyLgrPyaKXMDhT4Hewzjx"
"http://webprotege.stanford.edu/R7R4JWiPj3tJ0ufsVqGcL9b",Class,"Hyaloclastite","http://webprotege.stanford.edu/RB4KPq6ezB5egCXUBpf5NTH"
"http://webprotege.stanford.edu/R7RVhNO3NkAbWGAZrcQ2DTX",Class,"Swing [Various types could be identified.]","http://webprotege.stanford.edu/R8V9pHDUTUJOj8BPAw41loh"
"http://webprotege.stanford.edu/R7RabDburZ8wNXX7WBtjRyV",Class,"Imaginary","http://webprotege.stanford.edu/R71Y9tpI7dMFqKtI6JYb4qI"
"http://webprotege.stanford.edu/R7Rd3YWkUd6YQ6DaCD76FcD",Class,"Hornblendite","http://webprotege.stanford.edu/RB4KPq6ezB5egCXUBpf5NTH"
"http://webprotege.stanford.edu/R7RrQq81GEA0aRXyGCGhFkO",Class,"Bells","http://webprotege.stanford.edu/R8RuXKxKMFiH3FWgrwzaR1s"
"http://webprotege.stanford.edu/R7Rso00Ajqh3cvPrjW7MwXe",Class,"Monsters","http://webprotege.stanford.edu/RCPYb2RIMcjAte4rCeG40Vv"
"http://webprotege.stanford.edu/R7RtSVhgOdBTetrJJs1k2Hx",Class,"Riots","http://webprotege.stanford.edu/R9fJdFW1VnixmxuVY5REMK4"
"http://webprotege.stanford.edu/R7RwNqDAHmbXthycHNGcJ2o",Class,"Red (some orange)","http://webprotege.stanford.edu/R898tvIVcXXLL0x3Vdd3OpE"
"http://webprotege.stanford.edu/R7S7l98IAXVwK4VOqUuKkgT",Class,"Connoisseurship","http://webprotege.stanford.edu/RvbMFnb9iyZj3Uw6msdABl"
"http://webprotege.stanford.edu/R7S87hAnPRar7n8fa280SW7",Class,"Logical Dialectical?","http://webprotege.stanford.edu/R8ED4b2SUDLu4voQ30xpX4Z"
"http://webprotege.stanford.edu/R7SByVN4YEQaYAYlHthsixd",Class,"glomeromycota","http://webprotege.stanford.edu/RCwIBonNDzYa1eUJx5hoYpQ"
"http://webprotege.stanford.edu/R7SRZHB7YOPyr2QkxbBgD3p",Class,"Basketry rattles","http://webprotege.stanford.edu/R9QlNiCc0HuObr4rzAZJZ08"
